day,segment,stock_id,symbol,company,sector,segment_open,segment_high,segment_low,segment_close,change_pct,volume,prev_segment_volume,vol_change_pct,vol_change_flag,flag,short_note_concise,expected_movement,mini_history
6,D,15,CIPLA,Cipla,Pharma,659.48,662.06,657.75,657.81,-0.25,169822,171262,-0.84,VOL_STABLE,NORMAL,CIPLA: seg move -0.25%,Downside,"0.0%|169822,-0.25%|169822"
6,C,1,HDFCBANK,HDFC Bank,Banking,314.32,317.72,312.56,314.8,0.15,97617,97490,0.13,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.15%,Follow-through,"0.0%|97617,0.15%|97617"
6,C,2,ICICIBANK,ICICI Bank,Banking,165.68,166.65,165.11,166.43,0.45,158888,157339,0.98,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.45%,Follow-through,"0.0%|158888,0.45%|158888"
6,C,3,SBIN,SBI,Banking,275.1,275.96,273.98,275.54,0.16,100339,101305,-0.95,VOL_STABLE,NORMAL,SBIN: seg move 0.16%,Follow-through,"0.0%|100339,0.16%|100339"
6,C,4,RELIANCE,Reliance,Energy,175.01,175.31,172.69,174.35,-0.38,132893,134443,-1.15,VOL_STABLE,NORMAL,RELIANCE: seg move -0.38%,Downside,"0.0%|132893,-0.38%|132893"
6,C,5,TCS,TCS,IT,193.3,196.13,190.97,194.57,0.66,177918,176537,0.78,VOL_STABLE,NORMAL,TCS: seg move 0.66%,Follow-through,"0.0%|177918,0.66%|177918"
6,C,6,INFY,Infosys,IT,528.87,529.84,525.04,526.66,-0.42,162633,160908,1.07,VOL_STABLE,NORMAL,INFY: seg move -0.42%,Downside,"0.0%|162633,-0.42%|162633"
6,C,7,WIPRO,Wipro,IT,629.77,632.19,628.01,628.57,-0.19,95707,96093,-0.4,VOL_STABLE,NORMAL,WIPRO: seg move -0.19%,Downside,"0.0%|95707,-0.19%|95707"
6,C,8,HINDUNILVR,HUL,FMCG,34.61,37.48,33.39,33.59,-2.95,172629,170747,1.1,VOL_STABLE,NORMAL,HINDUNILVR: seg move -2.95%,Downside,"0.0%|172629,-2.95%|172629"
6,C,9,ITC,ITC,FMCG,786.79,788.28,785.1,785.31,-0.19,102749,101053,1.68,VOL_STABLE,NORMAL,ITC: seg move -0.19%,Downside,"0.0%|102749,-0.19%|102749"
6,C,10,TATAMOTORS,Tata Motors,Auto,592.03,595.51,591.25,591.92,-0.02,194786,195374,-0.3,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.02%,Downside,"0.0%|194786,-0.02%|194786"
6,C,11,MARUTI,Maruti Suzuki,Auto,523.87,527.82,523.82,527.56,0.7,195232,195730,-0.25,VOL_STABLE,NORMAL,MARUTI: seg move 0.70%,Follow-through,"0.0%|195232,0.7%|195232"
6,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,144.4,146.35,141.64,145.64,0.86,75347,76154,-1.06,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.86%,Follow-through,"0.0%|75347,0.86%|75347"
6,C,13,HDFCLIFE,HDFC Life,Insurance,414.93,418.81,412.71,416.4,0.35,90491,91356,-0.95,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.35%,Follow-through,"0.0%|90491,0.35%|90491"
6,C,14,SUNPHARMA,Sun Pharma,Pharma,139.88,142.52,136.93,137.37,-1.79,161966,160124,1.15,VOL_STABLE,NORMAL,SUNPHARMA: seg move -1.79%,Downside,"0.0%|161966,-1.79%|161966"
6,C,15,CIPLA,Cipla,Pharma,659.83,660.79,659.09,659.4,-0.07,32771,31102,5.37,VOL_UP,NORMAL,CIPLA: seg move -0.07%,Downside,"0.0%|32771,-0.07%|32771"
7,M,1,HDFCBANK,HDFC Bank,Banking,316.4,318.8,312.7,313.36,-0.96,86398,84481,2.27,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.96%,Downside,"0.0%|86398,-0.96%|86398"
7,M,2,ICICIBANK,ICICI Bank,Banking,166.43,168.41,163.26,167.13,0.42,135924,134464,1.09,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.42%,Follow-through,"0.0%|135924,0.42%|135924"
7,M,3,SBIN,SBI,Banking,277.17,277.5,273.99,275.71,-0.53,147516,146574,0.64,VOL_STABLE,NORMAL,SBIN: seg move -0.53%,Downside,"0.0%|147516,-0.53%|147516"
7,M,4,RELIANCE,Reliance,Energy,172.91,176.68,170.52,176.5,2.08,58086,56923,2.04,VOL_STABLE,NORMAL,RELIANCE: seg move 2.08%,Follow-through,"0.0%|58086,2.08%|58086"
7,M,5,TCS,TCS,IT,194.58,198.19,191.23,197.54,1.52,46157,45137,2.26,VOL_STABLE,NORMAL,TCS: seg move 1.52%,Follow-through,"0.0%|46157,1.52%|46157"
7,M,6,INFY,Infosys,IT,523.7,524.84,520.81,523.0,-0.13,12722,14696,-13.43,VOL_DOWN,NORMAL,INFY: seg move -0.13%,Downside,"0.0%|12722,-0.13%|12722"
7,M,7,WIPRO,Wipro,IT,631.27,633.86,627.35,633.16,0.3,49815,49081,1.5,VOL_STABLE,NORMAL,WIPRO: seg move 0.30%,Follow-through,"0.0%|49815,0.3%|49815"
7,M,8,HINDUNILVR,HUL,FMCG,30.74,32.61,28.28,28.61,-6.93,121884,121654,0.19,VOL_STABLE,NORMAL,HINDUNILVR: seg move -6.93%,Downside,"0.0%|121884,-6.93%|121884"
7,M,9,ITC,ITC,FMCG,782.82,786.56,782.63,785.18,0.3,38573,37339,3.3,VOL_STABLE,NORMAL,ITC: seg move 0.30%,Follow-through,"0.0%|38573,0.3%|38573"
7,M,10,TATAMOTORS,Tata Motors,Auto,590.7,590.91,590.39,590.59,-0.02,188101,188208,-0.06,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.02%,Downside,"0.0%|188101,-0.02%|188101"
7,M,11,MARUTI,Maruti Suzuki,Auto,526.08,529.18,522.5,527.5,0.27,51433,51371,0.12,VOL_STABLE,NORMAL,MARUTI: seg move 0.27%,Follow-through,"0.0%|51433,0.27%|51433"
7,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,148.66,151.56,145.91,150.1,0.97,117503,116889,0.53,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.97%,Follow-through,"0.0%|117503,0.97%|117503"
7,M,13,HDFCLIFE,HDFC Life,Insurance,415.88,418.27,413.34,414.3,-0.38,12008,12630,-4.92,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.38%,Downside,"0.0%|12008,-0.38%|12008"
7,M,14,SUNPHARMA,Sun Pharma,Pharma,138.82,140.42,138.5,138.63,-0.14,105345,105333,0.01,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.14%,Downside,"0.0%|105345,-0.14%|105345"
7,M,15,CIPLA,Cipla,Pharma,656.49,657.57,655.93,656.26,-0.04,54273,54521,-0.45,VOL_STABLE,NORMAL,CIPLA: seg move -0.04%,Downside,"0.0%|54273,-0.04%|54273"
7,D,1,HDFCBANK,HDFC Bank,Banking,315.25,318.19,313.7,314.64,-0.19,45437,46844,-3.0,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.19%,Downside,"0.0%|45437,-0.19%|45437"
7,D,2,ICICIBANK,ICICI Bank,Banking,167.33,171.33,166.39,171.25,2.34,35454,33532,5.73,VOL_UP,NORMAL,ICICIBANK: seg move 2.34%,Follow-through,"0.0%|35454,2.34%|35454"
7,D,3,SBIN,SBI,Banking,276.18,279.16,275.17,275.81,-0.13,71031,69351,2.42,VOL_STABLE,NORMAL,SBIN: seg move -0.13%,Downside,"0.0%|71031,-0.13%|71031"
7,D,4,RELIANCE,Reliance,Energy,177.55,178.02,175.89,177.87,0.18,24817,23258,6.7,VOL_UP,NORMAL,RELIANCE: seg move 0.18%,Follow-through,"0.0%|24817,0.18%|24817"
7,D,5,TCS,TCS,IT,198.61,199.12,195.65,195.8,-1.41,108568,108694,-0.12,VOL_STABLE,NORMAL,TCS: seg move -1.41%,Downside,"0.0%|108568,-1.41%|108568"
7,D,6,INFY,Infosys,IT,520.56,521.21,518.99,519.96,-0.12,10948,10365,5.62,VOL_UP,NORMAL,INFY: seg move -0.12%,Downside,"0.0%|10948,-0.12%|10948"
7,D,7,WIPRO,Wipro,IT,633.72,633.97,632.9,633.63,-0.01,79084,81078,-2.46,VOL_STABLE,NORMAL,WIPRO: seg move -0.01%,Downside,"0.0%|79084,-0.01%|79084"
7,D,8,HINDUNILVR,HUL,FMCG,29.24,33.08,27.82,27.94,-4.45,77756,76687,1.39,VOL_STABLE,NORMAL,HINDUNILVR: seg move -4.45%,Downside,"0.0%|77756,-4.45%|77756"
7,D,9,ITC,ITC,FMCG,783.12,785.64,779.99,784.08,0.12,188970,188724,0.13,VOL_STABLE,NORMAL,ITC: seg move 0.12%,Follow-through,"0.0%|188970,0.12%|188970"
7,D,10,TATAMOTORS,Tata Motors,Auto,588.45,591.3,586.16,590.79,0.4,52418,53693,-2.37,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.40%,Follow-through,"0.0%|52418,0.4%|52418"
7,D,11,MARUTI,Maruti Suzuki,Auto,528.74,531.62,527.45,530.16,0.27,124244,123244,0.81,VOL_STABLE,NORMAL,MARUTI: seg move 0.27%,Follow-through,"0.0%|124244,0.27%|124244"
7,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,148.26,148.39,146.69,146.94,-0.89,51256,49410,3.74,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.89%,Downside,"0.0%|51256,-0.89%|51256"
7,D,13,HDFCLIFE,HDFC Life,Insurance,413.67,415.48,409.89,413.58,-0.02,43092,42533,1.31,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.02%,Downside,"0.0%|43092,-0.02%|43092"
7,D,14,SUNPHARMA,Sun Pharma,Pharma,137.63,139.57,135.97,137.5,-0.09,64820,66315,-2.25,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.09%,Downside,"0.0%|64820,-0.09%|64820"
7,D,15,CIPLA,Cipla,Pharma,659.05,659.95,658.68,659.4,0.05,130144,128510,1.27,VOL_STABLE,NORMAL,CIPLA: seg move 0.05%,Follow-through,"0.0%|130144,0.05%|130144"
7,C,1,HDFCBANK,HDFC Bank,Banking,314.64,316.45,311.01,311.85,-0.89,146559,146718,-0.11,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.89%,Downside,"0.0%|146559,-0.89%|146559"
7,C,2,ICICIBANK,ICICI Bank,Banking,168.6,169.88,165.32,169.46,0.51,34427,34135,0.86,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.51%,Follow-through,"0.0%|34427,0.51%|34427"
7,C,3,SBIN,SBI,Banking,278.66,281.23,276.73,277.05,-0.58,114307,112516,1.59,VOL_STABLE,NORMAL,SBIN: seg move -0.58%,Downside,"0.0%|114307,-0.58%|114307"
7,C,4,RELIANCE,Reliance,Energy,179.26,180.63,178.57,179.25,-0.01,21948,22429,-2.14,VOL_STABLE,NORMAL,RELIANCE: seg move -0.01%,Downside,"0.0%|21948,-0.01%|21948"
7,C,5,TCS,TCS,IT,194.44,198.21,193.86,197.85,1.75,37196,38598,-3.63,VOL_STABLE,NORMAL,TCS: seg move 1.75%,Follow-through,"0.0%|37196,1.75%|37196"
7,C,6,INFY,Infosys,IT,519.4,519.95,516.83,516.99,-0.46,28138,28349,-0.74,VOL_STABLE,NORMAL,INFY: seg move -0.46%,Downside,"0.0%|28138,-0.46%|28138"
7,C,7,WIPRO,Wipro,IT,633.79,633.96,630.57,630.91,-0.45,153615,152775,0.55,VOL_STABLE,NORMAL,WIPRO: seg move -0.45%,Downside,"0.0%|153615,-0.45%|153615"
7,C,8,HINDUNILVR,HUL,FMCG,25.8,26.47,23.36,24.33,-5.7,145111,144086,0.71,VOL_STABLE,NORMAL,HINDUNILVR: seg move -5.70%,Downside,"0.0%|145111,-5.7%|145111"
7,C,9,ITC,ITC,FMCG,786.45,788.47,784.04,785.35,-0.14,112559,114517,-1.71,VOL_STABLE,NORMAL,ITC: seg move -0.14%,Downside,"0.0%|112559,-0.14%|112559"
7,C,10,TATAMOTORS,Tata Motors,Auto,593.6,595.1,592.27,594.25,0.11,147535,148325,-0.53,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.11%,Follow-through,"0.0%|147535,0.11%|147535"
7,C,11,MARUTI,Maruti Suzuki,Auto,529.95,531.08,528.42,530.62,0.13,149901,149637,0.18,VOL_STABLE,NORMAL,MARUTI: seg move 0.13%,Follow-through,"0.0%|149901,0.13%|149901"
7,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,149.26,149.98,147.76,149.51,0.17,113846,114803,-0.83,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.17%,Follow-through,"0.0%|113846,0.17%|113846"
7,C,13,HDFCLIFE,HDFC Life,Insurance,412.48,413.44,411.86,413.27,0.19,31997,33604,-4.78,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.19%,Follow-through,"0.0%|31997,0.19%|31997"
7,C,14,SUNPHARMA,Sun Pharma,Pharma,139.35,140.32,138.6,139.91,0.4,51591,53079,-2.8,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.40%,Follow-through,"0.0%|51591,0.4%|51591"
7,C,15,CIPLA,Cipla,Pharma,661.73,664.59,659.14,664.5,0.42,50078,49751,0.66,VOL_STABLE,NORMAL,CIPLA: seg move 0.42%,Follow-through,"0.0%|50078,0.42%|50078"
8,M,1,HDFCBANK,HDFC Bank,Banking,314.18,315.29,313.68,314.29,0.04,79167,80647,-1.84,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.04%,Follow-through,"0.0%|79167,0.04%|79167"
8,M,2,ICICIBANK,ICICI Bank,Banking,168.59,170.08,165.53,169.4,0.48,110243,111488,-1.12,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.48%,Follow-through,"0.0%|110243,0.48%|110243"
8,M,3,SBIN,SBI,Banking,278.93,279.6,277.3,279.54,0.22,146037,147621,-1.07,VOL_STABLE,NORMAL,SBIN: seg move 0.22%,Follow-through,"0.0%|146037,0.22%|146037"
8,M,4,RELIANCE,Reliance,Energy,178.84,181.38,175.81,176.23,-1.46,89369,90740,-1.51,VOL_STABLE,NORMAL,RELIANCE: seg move -1.46%,Downside,"0.0%|89369,-1.46%|89369"
8,M,5,TCS,TCS,IT,198.05,200.81,195.47,199.59,0.78,14734,16662,-11.57,VOL_DOWN,NORMAL,TCS: seg move 0.78%,Follow-through,"0.0%|14734,0.78%|14734"
8,M,6,INFY,Infosys,IT,516.76,518.44,513.75,514.88,-0.36,11860,10152,16.82,VOL_UP,NORMAL,INFY: seg move -0.36%,Downside,"0.0%|11860,-0.36%|11860"
8,M,7,WIPRO,Wipro,IT,627.93,629.89,625.21,626.87,-0.17,65583,63909,2.62,VOL_STABLE,NORMAL,WIPRO: seg move -0.17%,Downside,"0.0%|65583,-0.17%|65583"
8,M,8,HINDUNILVR,HUL,FMCG,24.25,24.4,23.26,23.38,-3.59,178418,177586,0.47,VOL_STABLE,NORMAL,HINDUNILVR: seg move -3.59%,Downside,"0.0%|178418,-3.59%|178418"
8,M,9,ITC,ITC,FMCG,783.86,787.07,780.04,781.81,-0.26,91911,93333,-1.52,VOL_STABLE,NORMAL,ITC: seg move -0.26%,Downside,"0.0%|91911,-0.26%|91911"
8,M,10,TATAMOTORS,Tata Motors,Auto,593.98,596.37,591.14,592.69,-0.22,26710,28462,-6.16,VOL_DOWN,NORMAL,TATAMOTORS: seg move -0.22%,Downside,"0.0%|26710,-0.22%|26710"
8,M,11,MARUTI,Maruti Suzuki,Auto,532.99,536.07,532.59,534.37,0.26,78426,80241,-2.26,VOL_STABLE,NORMAL,MARUTI: seg move 0.26%,Follow-through,"0.0%|78426,0.26%|78426"
8,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,146.22,148.42,143.29,146.64,0.29,127044,127576,-0.42,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.29%,Follow-through,"0.0%|127044,0.29%|127044"
8,M,13,HDFCLIFE,HDFC Life,Insurance,412.69,416.26,411.22,415.75,0.74,151878,151605,0.18,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.74%,Follow-through,"0.0%|151878,0.74%|151878"
8,M,14,SUNPHARMA,Sun Pharma,Pharma,140.47,144.1,136.97,137.42,-2.17,126244,124314,1.55,VOL_STABLE,NORMAL,SUNPHARMA: seg move -2.17%,Downside,"0.0%|126244,-2.17%|126244"
8,M,15,CIPLA,Cipla,Pharma,665.66,665.84,663.98,665.54,-0.02,175030,174934,0.05,VOL_STABLE,NORMAL,CIPLA: seg move -0.02%,Downside,"0.0%|175030,-0.02%|175030"
8,D,1,HDFCBANK,HDFC Bank,Banking,314.95,315.12,313.69,314.39,-0.18,120534,118772,1.48,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.18%,Downside,"0.0%|120534,-0.18%|120534"
8,D,2,ICICIBANK,ICICI Bank,Banking,166.27,169.37,165.84,168.32,1.23,10649,10606,0.41,VOL_STABLE,NORMAL,ICICIBANK: seg move 1.23%,Follow-through,"0.0%|10649,1.23%|10649"
8,D,3,SBIN,SBI,Banking,280.8,281.34,278.38,280.59,-0.07,82372,80813,1.93,VOL_STABLE,NORMAL,SBIN: seg move -0.07%,Downside,"0.0%|82372,-0.07%|82372"
8,D,4,RELIANCE,Reliance,Energy,177.72,179.08,177.57,177.59,-0.07,120621,122372,-1.43,VOL_STABLE,NORMAL,RELIANCE: seg move -0.07%,Downside,"0.0%|120621,-0.07%|120621"
8,D,5,TCS,TCS,IT,201.3,203.37,200.17,200.56,-0.37,16086,14669,9.66,VOL_UP,NORMAL,TCS: seg move -0.37%,Downside,"0.0%|16086,-0.37%|16086"
8,D,6,INFY,Infosys,IT,514.76,518.4,512.08,516.75,0.39,61694,63572,-2.95,VOL_STABLE,NORMAL,INFY: seg move 0.39%,Follow-through,"0.0%|61694,0.39%|61694"
8,D,7,WIPRO,Wipro,IT,624.3,625.8,622.98,625.15,0.14,190372,189039,0.71,VOL_STABLE,NORMAL,WIPRO: seg move 0.14%,Follow-through,"0.0%|190372,0.14%|190372"
8,D,8,HINDUNILVR,HUL,FMCG,21.69,24.69,19.56,24.23,11.71,193772,192725,0.54,VOL_STABLE,NORMAL,HINDUNILVR: seg move 11.71%,Follow-through,"0.0%|193772,11.71%|193772"
8,D,9,ITC,ITC,FMCG,782.74,786.1,780.21,780.85,-0.24,77409,76142,1.66,VOL_STABLE,NORMAL,ITC: seg move -0.24%,Downside,"0.0%|77409,-0.24%|77409"
8,D,10,TATAMOTORS,Tata Motors,Auto,593.09,595.5,590.44,591.19,-0.32,129681,131006,-1.01,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.32%,Downside,"0.0%|129681,-0.32%|129681"
8,D,11,MARUTI,Maruti Suzuki,Auto,533.09,533.2,530.21,531.76,-0.25,86447,85176,1.49,VOL_STABLE,NORMAL,MARUTI: seg move -0.25%,Downside,"0.0%|86447,-0.25%|86447"
8,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,149.35,150.77,147.25,150.32,0.65,44359,45078,-1.6,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.65%,Follow-through,"0.0%|44359,0.65%|44359"
8,D,13,HDFCLIFE,HDFC Life,Insurance,415.13,416.09,412.82,412.96,-0.52,195425,194186,0.64,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.52%,Downside,"0.0%|195425,-0.52%|195425"
8,D,14,SUNPHARMA,Sun Pharma,Pharma,139.83,140.94,136.26,138.85,-0.7,35564,36578,-2.77,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.70%,Downside,"0.0%|35564,-0.7%|35564"
8,D,15,CIPLA,Cipla,Pharma,668.26,668.46,665.3,666.5,-0.26,120859,120771,0.07,VOL_STABLE,NORMAL,CIPLA: seg move -0.26%,Downside,"0.0%|120859,-0.26%|120859"
8,C,1,HDFCBANK,HDFC Bank,Banking,315.84,319.21,312.17,317.34,0.47,117079,115496,1.37,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.47%,Follow-through,"0.0%|117079,0.47%|117079"
8,C,2,ICICIBANK,ICICI Bank,Banking,169.06,169.43,167.83,169.34,0.17,65135,66364,-1.85,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.17%,Follow-through,"0.0%|65135,0.17%|65135"
8,C,3,SBIN,SBI,Banking,281.68,283.67,280.2,282.3,0.22,93599,91663,2.11,VOL_STABLE,NORMAL,SBIN: seg move 0.22%,Follow-through,"0.0%|93599,0.22%|93599"
8,C,4,RELIANCE,Reliance,Energy,178.29,179.74,176.77,179.63,0.75,132877,133772,-0.67,VOL_STABLE,NORMAL,RELIANCE: seg move 0.75%,Follow-through,"0.0%|132877,0.75%|132877"
8,C,5,TCS,TCS,IT,199.74,200.85,197.42,198.06,-0.84,142215,141985,0.16,VOL_STABLE,NORMAL,TCS: seg move -0.84%,Downside,"0.0%|142215,-0.84%|142215"
8,C,6,INFY,Infosys,IT,518.67,521.52,515.03,515.56,-0.6,118531,117241,1.1,VOL_STABLE,NORMAL,INFY: seg move -0.60%,Downside,"0.0%|118531,-0.6%|118531"
8,C,7,WIPRO,Wipro,IT,622.71,623.5,622.68,622.95,0.04,71950,72886,-1.28,VOL_STABLE,NORMAL,WIPRO: seg move 0.04%,Follow-through,"0.0%|71950,0.04%|71950"
8,C,8,HINDUNILVR,HUL,FMCG,22.32,23.61,19.1,20.92,-6.27,24214,23559,2.78,VOL_STABLE,NORMAL,HINDUNILVR: seg move -6.27%,Downside,"0.0%|24214,-6.27%|24214"
8,C,9,ITC,ITC,FMCG,778.66,781.02,776.27,777.32,-0.17,150876,149085,1.2,VOL_STABLE,NORMAL,ITC: seg move -0.17%,Downside,"0.0%|150876,-0.17%|150876"
8,C,10,TATAMOTORS,Tata Motors,Auto,588.21,590.24,586.11,587.5,-0.12,98374,98437,-0.06,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.12%,Downside,"0.0%|98374,-0.12%|98374"
8,C,11,MARUTI,Maruti Suzuki,Auto,530.3,533.88,528.63,533.37,0.58,70633,71329,-0.98,VOL_STABLE,NORMAL,MARUTI: seg move 0.58%,Follow-through,"0.0%|70633,0.58%|70633"
8,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,150.59,152.09,148.32,149.6,-0.66,65960,67672,-2.53,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.66%,Downside,"0.0%|65960,-0.66%|65960"
8,C,13,HDFCLIFE,HDFC Life,Insurance,412.56,413.43,409.8,410.42,-0.52,131826,131196,0.48,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.52%,Downside,"0.0%|131826,-0.52%|131826"
8,C,14,SUNPHARMA,Sun Pharma,Pharma,137.23,140.0,136.93,139.84,1.9,67198,67066,0.2,VOL_STABLE,NORMAL,SUNPHARMA: seg move 1.90%,Follow-through,"0.0%|67198,1.9%|67198"
8,C,15,CIPLA,Cipla,Pharma,667.68,668.05,664.55,667.24,-0.07,26372,25892,1.85,VOL_STABLE,NORMAL,CIPLA: seg move -0.07%,Downside,"0.0%|26372,-0.07%|26372"
9,M,1,HDFCBANK,HDFC Bank,Banking,317.62,320.89,314.55,315.15,-0.78,101642,102621,-0.95,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.78%,Downside,"0.0%|101642,-0.78%|101642"
9,M,2,ICICIBANK,ICICI Bank,Banking,171.91,173.71,170.23,171.8,-0.06,60637,62406,-2.83,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.06%,Downside,"0.0%|60637,-0.06%|60637"
9,M,3,SBIN,SBI,Banking,279.5,281.34,277.44,281.1,0.57,183638,183694,-0.03,VOL_STABLE,NORMAL,SBIN: seg move 0.57%,Follow-through,"0.0%|183638,0.57%|183638"
9,M,4,RELIANCE,Reliance,Energy,178.26,180.33,175.62,176.99,-0.71,112365,112322,0.04,VOL_STABLE,NORMAL,RELIANCE: seg move -0.71%,Downside,"0.0%|112365,-0.71%|112365"
9,M,5,TCS,TCS,IT,201.46,203.17,200.19,202.85,0.69,102914,102843,0.07,VOL_STABLE,NORMAL,TCS: seg move 0.69%,Follow-through,"0.0%|102914,0.69%|102914"
9,M,6,INFY,Infosys,IT,513.78,514.14,510.21,512.09,-0.33,86973,85095,2.21,VOL_STABLE,NORMAL,INFY: seg move -0.33%,Downside,"0.0%|86973,-0.33%|86973"
9,M,7,WIPRO,Wipro,IT,621.62,625.04,617.69,620.79,-0.13,111250,111259,-0.01,VOL_STABLE,NORMAL,WIPRO: seg move -0.13%,Downside,"0.0%|111250,-0.13%|111250"
9,M,8,HINDUNILVR,HUL,FMCG,19.99,20.72,19.2,19.99,0.0,69149,68224,1.36,VOL_STABLE,NORMAL,HINDUNILVR: seg move 0.00%,Flat,"0.0%|69149,0.0%|69149"
9,M,9,ITC,ITC,FMCG,774.83,776.65,771.77,773.4,-0.18,147404,147122,0.19,VOL_STABLE,NORMAL,ITC: seg move -0.18%,Downside,"0.0%|147404,-0.18%|147404"
9,M,10,TATAMOTORS,Tata Motors,Auto,587.66,589.3,585.91,588.52,0.15,87706,89026,-1.48,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.15%,Follow-through,"0.0%|87706,0.15%|87706"
9,M,11,MARUTI,Maruti Suzuki,Auto,533.07,536.41,532.74,535.01,0.36,42503,41569,2.25,VOL_STABLE,NORMAL,MARUTI: seg move 0.36%,Follow-through,"0.0%|42503,0.36%|42503"
9,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,149.34,150.19,148.35,149.82,0.32,86401,86272,0.15,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.32%,Follow-through,"0.0%|86401,0.32%|86401"
9,M,13,HDFCLIFE,HDFC Life,Insurance,407.69,409.76,406.13,407.48,-0.05,128632,129284,-0.5,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.05%,Downside,"0.0%|128632,-0.05%|128632"
9,M,14,SUNPHARMA,Sun Pharma,Pharma,141.88,145.85,139.7,144.48,1.83,44915,45620,-1.55,VOL_STABLE,NORMAL,SUNPHARMA: seg move 1.83%,Follow-through,"0.0%|44915,1.83%|44915"
9,M,15,CIPLA,Cipla,Pharma,669.44,670.95,668.62,670.31,0.13,84915,83988,1.1,VOL_STABLE,NORMAL,CIPLA: seg move 0.13%,Follow-through,"0.0%|84915,0.13%|84915"
9,D,1,HDFCBANK,HDFC Bank,Banking,315.22,316.4,312.57,315.79,0.18,64479,62851,2.59,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.18%,Follow-through,"0.0%|64479,0.18%|64479"
9,D,2,ICICIBANK,ICICI Bank,Banking,174.23,175.58,174.13,175.22,0.57,191240,192100,-0.45,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.57%,Follow-through,"0.0%|191240,0.57%|191240"
9,D,3,SBIN,SBI,Banking,283.63,287.41,281.43,284.59,0.34,193935,195681,-0.89,VOL_STABLE,NORMAL,SBIN: seg move 0.34%,Follow-through,"0.0%|193935,0.34%|193935"
9,D,4,RELIANCE,Reliance,Energy,176.89,180.25,175.31,179.09,1.24,44949,43590,3.12,VOL_STABLE,NORMAL,RELIANCE: seg move 1.24%,Follow-through,"0.0%|44949,1.24%|44949"
9,D,5,TCS,TCS,IT,201.61,203.32,197.71,197.9,-1.84,88086,88428,-0.39,VOL_STABLE,NORMAL,TCS: seg move -1.84%,Downside,"0.0%|88086,-1.84%|88086"
9,D,6,INFY,Infosys,IT,514.64,516.09,512.77,514.09,-0.11,119608,121420,-1.49,VOL_STABLE,NORMAL,INFY: seg move -0.11%,Downside,"0.0%|119608,-0.11%|119608"
9,D,7,WIPRO,Wipro,IT,621.81,621.84,619.81,620.74,-0.17,181873,180513,0.75,VOL_STABLE,NORMAL,WIPRO: seg move -0.17%,Downside,"0.0%|181873,-0.17%|181873"
